"","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"Nuphar_lutea",1.12599385845544,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-3.04980955695262,-0.0800299849742371,2.38545468084784,-0.936142749570444,-0.703922037839236,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,3.84355658421655,0.912422182483491,-0.506655847922114,1.93961487170996,-0.963537372934444,0.381938691695666,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.603595652442457,0.170457277680839,1.58193858196129,-0.462373393850366,1.43652324526799,0.564840101214843,5.77780374114161,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,0,1,0
"Nuphar_pumila",0.596534498537569,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-3.04980955695262,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,3.84355658421655,0.912422182483491,-0.506655847922114,0,-0.963537372934444,0.655348119693254,-0.0609024032477833,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.513501261629582,0.135130070402546,1.58193858196129,-0.462373393850366,1.43652324526799,0.564840101214843,5.77780374114161,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,0,1,0
"Nymphaea_alba",0.956010401238423,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-3.04980955695262,-0.0800299849742371,2.65536431448968,-1.06686117903175,-0.493802154399122,0.07889887659623,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,3.84355658421655,0.912422182483491,-0.506655847922114,0.397857777720977,-0.963537372934444,0.108529263698077,0.279467577128451,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.33404615108573,0.900552894765605,1.15549402499312,-0.367232540939037,2.23886631834067,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,0,1,0
"Nymphaea_candida",0.748001754233101,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-3.04980955695262,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,3.84355658421655,0.912422182483491,-0.506655847922114,0,-0.963537372934444,-0.164880164299511,0.534745062410628,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.742832934246122,1.14391810046053,1.58193858196129,-0.462373393850366,1.43652324526799,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,0,1,0
"Nymphoides_peltata",0.878279408428573,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0,-3.04980955695262,-0.0800299849742371,1.77439445468721,0.0550529005967941,-2.385556731995,0.07889887659623,-0.454572899827647,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.175563672188775,0,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.637675498632314,-0.95608810997146,0,2.61571302386908,3.68308384987148,2.13158238294827,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,0,1,0
"Odontites_luteus",-0.437293776022743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1.52174319152254,-0.0800299849742371,-2.19681634510956,-0.352541572369173,0.0316664608598767,-0.785213700096451,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,-0.87571145458191,-0.963537372934444,-1.80533673228504,-1.70453112427513,4.18699194910714,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.02024045922856,-0.622442263454227,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Odontites_vernus",0.00412489896998853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,-1.03588821166526,-0.545016740158658,-0.116633585490943,1.80712402998159,0,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,-0.902456046936072,-0.963537372934444,-1.80533673228504,-1.70453112427513,4.18699194910714,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.12270602723543,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Oenanthe_aquatica",0.649802937450448,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,1,-3.04980955695262,-0.0800299849742371,1.26526723288257,0.450296025897126,-1.24628131896963,0.07889887659623,1.88235065294483,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.625847652878644,1.40709211259973,-0.438289592297099,-0.181823317328814,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.492723422780281,-0.818704526111422,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Oenanthe_fistulosa",0.190976375734686,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-2.45550769965085,-0.0800299849742371,-0.371050492609786,1.19034760686311,-1.3065809961305,-0.785213700096451,1.88235065294483,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.89993903988954,1.40709211259973,0.381938691695666,-0.808820649600826,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0.308969755190628,2.61571302386908,3.68308384987148,2.13158238294827,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Oenanthe_silaifolia",0.10222037549023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,-1.90692136983383,-0.0800299849742371,0,0,0,-0.785213700096451,0,0,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0.327780103102592,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0.308969755190628,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Oenothera_biennis",0.992575018629703,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,1.97596578113191,-0.963933281818124,0,0.943011453288911,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-0.308927132541021,1.40709211259973,1.80366771728312,2.299294697519,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.280794912179282,2.27046348811283,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Oenothera_depressa",1.24269914419172,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Oenothera_fallax",0.956010401238423,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,0,0,0,0.943011453288911,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,0,0,0.567579127459367,0.0213857998289136,0.0671514114627887,0.15098374679213,0.067579127459367,0.0166809238665526,0.072284003421728,0.0290846877673225,0.00727117194183062
"Oenothera_glazioviana",0.956010401238423,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,1.36122185170225,-0.104485340084329,-1.43630131002278,0.943011453288911,-0.454572899827647,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-0.288870133244692,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.306834435676364,1.99177107513961,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Oenothera_issleri",0.836842331183729,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,0,0,0.567579127459367,0.0213857998289136,0.0671514114627887,0.15098374679213,0.067579127459367,0.0166809238665526,0.072284003421728,0.0290846877673225,0.00727117194183062
"Oenothera_pycnocarpa",1.24269914419172,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,0,0,0,0.943011453288911,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.340325747173036,1.94074288684874,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Oenothera_rubricaulis",0.917954162380943,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.311828598621728,2.04672450868362,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,0,0,0.567579127459367,0.0213857998289136,0.0671514114627887,0.15098374679213,0.067579127459367,0.0166809238665526,0.072284003421728,0.0290846877673225,0.00727117194183062
"Omphalodes_scorpioides",-0.542632176984066,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0.5,1,0,0,0,0,1,0,-0.169731325413269,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.6938704790403,-1.20337856091953,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Onobrychis_arenaria",-0.229762995106401,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.973156861705521,-0.0800299849742371,0,-1.66178442492652,0,0.07889887659623,-0.454572899827647,1.75512984239676,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.22400063863738,-0.963537372934444,-0.3475176622019,-0.137037793595099,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,-0.174052489708215,-0.948237619465173,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Onobrychis_viciifolia",-0.229762995106401,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0.96872492524695,-0.666471658870739,0.574363555307695,0.07889887659623,-0.454572899827647,1.75512984239676,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.81481853929456,-0.963537372934444,0.0177573336028781,-0.00268122239395371,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ononis_arvensis",0.190976375734686,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.970803705151039,0,1.47557640368602,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,-0.771540363969341,-1.53309916218361,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ononis_repens",0.10222037549023,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,-1.3461144541234,-0.190944773743777,0.354615992320887,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0.945989703417922,0,0.564576189598055,-0.428143697864247,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.232591466004623,-0.649918980226235,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ononis_spinosa",0.190976375734686,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0,0.344280291767089,0,0.07889887659623,-0.454572899827647,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0.972017942214785,0,0.928757547690842,-0.181823317328814,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,-0.791847356337775,-1.53702440743676,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Onopordum_acanthium",1.12599385845544,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,1.52174319152254,-0.0800299849742371,1.27046164315918,-1.11317873277788,0.0750754721493535,0.07889887659623,-0.454572899827647,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.49753320124319,1.40709211259973,-0.711699020294688,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.15899825015398,-0.296646907443284,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Onosma_arenaria",0.00412489896998853,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,1.40709211259973,-0.164880164299511,-0.0609024032477833,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.728421448423907,0.339242823566027,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Ophioglossum_vulgatum",-1.08069234216088,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0302478134110787,0.592201166180758,0.212463556851312,0.165087463556851,1,0,0,0,1,0,0,-1.31261951253206,-0.0800299849742371,0.471575366575285,-0.0324358120347899,-1.69303943126794,0.07889887659623,-0.454572899827647,0,0,0,0,0,0,0.912422182483491,-0.506655847922114,0,-0.963537372934444,2.04864256476896,2.44260837346689,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,3.93099526730449,0.782795537171289,1.58193858196129,-0.182547355875871,0.634180172195321,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Ophrys_apifera",-0.542632176984066,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.973156861705521,-0.0800299849742371,-0.119763307760425,-0.55530952988002,-1.20321012099758,-0.785213700096451,-0.454572899827647,-1.93625143695235,1.06825340961718,-1.85812506704784,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.985108448292276,-0.0609024032477833,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,1.43039380305564,1.71307866216639,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Ophrys_holoserica",-0.661395193850709,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.973156861705521,-0.0800299849742371,0.297184374318368,0.212532583333645,-1.77968854718818,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,1.36418954954524,1.89756518906416,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Ophrys_insectifera",-0.580564621562639,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.973156861705521,-0.0800299849742371,-0.542265347271151,0.312372643630864,-1.49035144081124,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-1.07588037838748,0.0868898250734766,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,0,0,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Opuntia_phaeacantha",-0.542632176984066,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,1,0,0,0,0,0,0,0.0302478134110787,0.592201166180758,0.212463556851312,0.165087463556851,0.83276883996613,0.0198983911939035,0.147332768839966,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,12.4900129883126,0,0,0,-0.785213700096451,0,0,0,0,0,0,3.84355658421655,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Orchis_coriophora",-0.620104844494012,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,0,0,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Orchis_mascula",-0.105509248107277,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.169731325413269,-0.0800299849742371,0.825283227128501,-0.713818491589008,-1.47869688135998,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,1.85399253568914,0.979057799828484,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Orchis_militaris",-0.153243935227541,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.169731325413269,-0.0800299849742371,1.41132478105788,-0.365922199006945,-1.65993372616001,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-2.76219490954575,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,1.77895687086367,0.971207309322195,-0.327514658194701,0.517017739060366,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Orchis_morio",-0.704597801516603,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.169731325413269,-0.0800299849742371,0.00224339784013211,1.71116276676407,-1.39170995212231,-1.64932627678913,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,1.50383248751944,2.06635073494934,-0.327514658194701,0.281963867161791,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Orchis_pallens",-0.620104844494012,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.169731325413269,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,1.39057758712281,1.97607009412703,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
"Orchis_palustris",-0.153243935227541,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,-0.963537372934444,-0.711699020294688,-0.360965412263674,-0.150982119536845,4.6076768514643,-0.0715351730397195,-0.225544113768658,0,0,-0.327514658194701,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,1,0,0,0,0
