"","X","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"487","Cerastium_semidecandrum",-2.29263476214088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.88,0,3.46573590279973,19.03,184.33,3,0,0.25,1,1,0,0,0,0,0,-2.99573227355399,0,5,1,0,0,0,0,6.98161893557896,38.16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"488","Cerastium_tenoreanum",-1.38230233985035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,NA,0,NA,NA,NA,2,0,0.6,1,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,7.55622930883034,39.19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"489","Cerastium_tomentosum",-1.46533756846034,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.88,0,4.66343909411207,21.39,223.97,2,0,0.75,1,1,0,0,0,0.5,0,-0.776528789498996,1,22.5,2.33,0,0,0,0,7.73281191253337,37.88,3.33,2.67,0.09,4,0,NA,NA,0,0,0,0,0,0,0,0,1
"490","Ceratocephala_orthoceras",-2.79688141480883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,0,0.25,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"491","Ceratophyllum_demersum",-0.104250021373799,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4.78021533381127,25.48,128.75,3,0,0.6,0,0,0,1,0,0.75,0,NA,0,5,1,0,0,0,0,7.44812417088844,37.14,1,6,0,7,1,1,1,0,0,0,0,0,0,0,1,0
"492","Ceratophyllum_submersum",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,4,0,0.6,0,0,0,1,0,0.75,0,NA,0,5,1,0,0,0,0,7.31079077129608,40.26,1,6,0,7,1,1,1,0,0,0,0,0,0,0,1,0
"493","Cerinthe_minor",-0.964955903855436,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.75,0,NA,NA,NA,3,0,0.75,1,1,0,0,0,0,0,NA,1,12.5,3.4,0,0,0,0,7.36985273665678,40.97,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"494","Chaerophyllum_aromaticum",0.140631129739745,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.75,0,NA,NA,NA,3,0.5,0.75,1,1,0,0,0,0.5,0,2.07568449280212,1,20,4,0,0,0,0,NA,NA,4,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"495","Chaerophyllum_aureum",-0.161343150408763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.63,0,NA,20.67,NA,3,0.5,0.75,0,1,0,0,0,0.5,0,1.95868534054404,0,20,4,0,0,0,0,NA,NA,4,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"496","Chaerophyllum_bulbosum",0.33718626735487,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.75,0,8.96344573344745,17.43,264.21,3,0.5,0.75,0,1,0,0,0,0,0,0.76080582903376,0,12.5,3.4,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"497","Chaerophyllum_hirsutum",-0.161343150408763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,0,9.876000727267,27.91,133.87,4,0.5,0.75,0,1,0,0,0,0.5,0,1.07500242302898,1,20,4,0,0,0,0,8.78696533428894,39.26,3.2,4,0.08,5,0,0,1,1,0,0,0,0,0,0,0,0
"498","Chaerophyllum_temulum",-0.509160344446929,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.5,0,9.92039383260249,27.57,249,3,0.5,0.75,0,1,0,0,0,0,0,1.01160091167848,0,10,3,0,0,0,0,8.31681112096455,37.94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"499","Chamaecytisus_albus",-0.913793851675568,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,1,7.62381299737519,38.23,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"500","Chamaecytisus_austriacus",-0.691149177897272,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,1,7.63723921037862,38.31,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"501","Chamaecytisus_elongatus",NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"502","Chamaecytisus_ratisbonensis",-1.60445037092306,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,NA,NA,NA,3,0,0.75,0,1,0,0,0,0,0,1.73342389221509,0,17.5,2.71,0,0,0,1,7.62181231677016,37.97,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"503","Chamaecytisus_supinus",-0.796287939479459,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,NA,NA,NA,4,0,NA,0,1,0,0,0,0,1,1.77664583141801,NA,30,3,0,0,0,1,8.32998853165735,38.63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"504","Chamaecytisus_virescens",-0.796287939479459,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,1,8.26933677730662,38.25,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"505","Chelidonium_majus",-0.509160344446929,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,0,9.12978086411777,42.61,186.5,5,0,0.5,1,1,0,0,0,0,1,-0.287682072451781,1,20,4,0,0,0,0,7.5844427385034,40.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"506","Chenopodium_album",-0.0502412164367468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.63,0,7.77904864492556,22.21,164.33,5,0,0.5,0,0,1,0,0,0,0,-0.415515443961666,NA,NA,NA,0,0,0,0,7.99531673146316,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"507","Chenopodium_bonus-henricus",-0.691149177897272,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.75,0,8.57073395834427,27.45,183.23,5,0,0.75,0,0,1,0,0,0,0,0.60431596685333,0,38.75,8.35,0,0,0,0,7.73381491066182,39.32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"508","Chenopodium_chenopodioides",-1.20064501423326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.75,0,NA,NA,NA,4,0,0.75,0,0,1,0,0,0,0,-1.66073120682165,0,5,1,0,0,0,0,6.67568449826794,39.19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"509","Chenopodium_ficifolium",-0.0502412164367468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.75,0,6.67165312650354,19,211.65,2,0,0.75,0,0,1,0,0,0,0,-1.02165124753198,0,5,1,0,0,0,0,7.32135388698702,39.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"510","Chenopodium_glaucum",-0.913793851675568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.75,0,5.43319784874185,23.56,126.03,5,0,0.5,0,0,1,0,0,0,0,-1.56064774826467,0,5,1,0,0,0,0,6.53240706977778,37.61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"511","Chenopodium_hybridum",-0.355247391947547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.75,0,7.75651635406269,35.9,149.65,5,0,0.75,0,0,1,0,0,0,0,0.350656871613169,0,5,1,0,0,0,0,6.95233659837751,39.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"512","Chenopodium_murale",-0.509160344446929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.75,0,NA,NA,NA,3,0,0.75,0,0,1,0,0,0,0,-0.446287102628419,0,5,1,0,0,0,0,6.90309443409994,38.22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"513","Chenopodium_opulifolium",-0.596020469829223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.75,0,5.79148805507531,16.25,NA,5,0,0.5,0,0,1,0,0,0,0,-0.527632742082372,0,5,1,0,0,0,0,8.20096622920655,38.38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"514","Chenopodium_polyspermum",-1.04696905551627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.5,0,7.09925954535074,36,167.54,6,0,NA,0,0,1,0,0,0,0,-1.27296567581289,0,10,1,0,0,0,0,7.23906420864647,39.01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"515","Chenopodium_rubrum",-1.10563690360507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.75,0,7.2147251403412,20.82,98.73,3,0,0.5,1,1,1,0,0,0,0,-1.96611285637283,0,5,1,0,0,0,0,7.40147543484519,39.32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"516","Chenopodium_striatiforme",-0.913793851675568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,7.42801228709066,37.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"517","Chenopodium_strictum",0.263133199530368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.88,0,NA,NA,NA,4,0,0.5,0,0,1,0,0,0,0,-1.04982212449868,0,5,1,0,0,0,0,7.40965720472709,38.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"518","Chenopodium_suecicum",-0.429245636773568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.75,0,NA,NA,NA,2,0,0.75,0,0,1,0,0,0,0,-0.23572233352107,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"519","Chenopodium_urbicum",-0.286349627218002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.75,0,6.46701526278283,13.61,222.36,3,0,0.75,0,0,1,0,0,0,0,-1.02165124753198,0,5,1,0,0,0,0,6.56389783875402,39.37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"520","Chenopodium_vulvaria",-1.46533756846034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.75,0,4.74232002413533,31.49,NA,5,0,0.6,0,1,1,0,0,0,0,-0.653926467406664,0,5,1,0,0,0,0,6.66462583357941,37.57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"521","Chimaphila_umbellata",-1.70925824771631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,NA,9.13,NA,3,0,0.5,1,1,0,0,0,0.5,0,NA,1,20,4,0,0.5,0,0,NA,NA,4,0.5,0.09,3,0,0,1,0,0,0,0,1,0,0,0,0
"522","Chondrilla_juncea",-0.429245636773568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,5.70794048480486,7.53,216.62,3,0,0,NA,NA,NA,NA,0,0.25,0,-0.385662480811985,1,37,8.11,0,0,0,0,7.89816598293801,38.32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"523","Chrysosplenium_alternifolium",-1.89047544216721,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.38,0,6.24707528855969,37.15,116,3,0,0.5,1,1,0,0,0,0.5,0,-2.81341071676004,1,16,3.75,0,0,0,0,7.38676820238546,37.48,2,4.13,0.11,5,0,0,1,1,0,0,0,0,0,0,0,0
"524","Chrysosplenium_oppositifolium",-2.39689577246529,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.38,0,5.00058495824275,23.35,124.5,2,0.5,0.5,1,1,0,0,0,0.5,0,-2.99573227355399,1,15,1,0,0,0,0,6.81641819596549,36.77,1.5,3.5,0.13,5,0,1,1,0,0,0,0,0,0,1,0,0
"525","Cicerbita_alpina",0.470628434014578,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,0,9.52599965680955,38.04,135.3,2,0,0.5,0,1,0,0,0,0.5,0,0.0861776962410524,0,20,4,0,0,0,0,9.20684025370253,40.72,4,1,0.13,4,0,0,1,0,0,0,1,0,0,0,0,0
"526","Cicerbita_macrophylla",0.183154543097846,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,9.51369892381297,26.17,178,2,NA,NA,NA,NA,NA,NA,0,NA,0,0.56531380905006,1,20,4,0,0,0,0,NA,NA,3,3.25,0.07,5,0,0,1,0,0,0,1,0,0,0,0,0
"527","Cichorium_intybus",-0.429245636773568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,9.77206821366929,26.43,136,4,0,1,0,1,0,0,0,0,1,0.582215619852664,1,36.43,8.57,0,0,0,0,7.73803922001008,37.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"528","Cicuta_virosa",-0.104250021373799,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.25,0,9.74814399484622,20.96,130.23,3,0.5,0.75,0,1,0,0,0,0.5,0,0.53062825106217,1,15,3.67,0,0,0,0,7.57358778735601,38,2,1,0.01,6,1,0,1,0,0,0,0,0,0,1,0,0
"529","Circaea_alpina",-2.03255795578099,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0,6.52649485957079,44.16,177.95,3,0,NA,1,1,0,0,0,0.5,0,0.553885113226438,0,20,4,0,0,0,0,6.85265474625163,40.27,1,6,0.13,5,0,0,1,0,1,0,0,0,0,0,0,0
"530","Circaea_lutetiana",-0.691149177897272,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0,7.87966991460429,36.7,193.5,3,0,0.5,1,1,0,0,0,0.5,0,0.593326845277734,0,18.57,3.92,0,0,0,0,6.93829418329097,40.85,1,6,0.13,5,0,0,1,0,1,0,0,0,0,0,0,0
"531","Cirsium_acaulon",-1.70925824771631,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.88,0,7.71503885427827,12.38,172.94,3,0,0.5,1,1,0,0,0,0.5,1,1.3244189574018,1,20,4,0,0,0,0,7.72543599256864,38.41,4,2.67,0.05,3,0,0,1,0,0,0,1,0,0,0,0,0
"532","Cirsium_arvense",0.000999500333083423,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.88,0,8.25777458423732,15.4,141.66,4,0.5,0.9,0,1,0,0,0,0.5,1,0.231111720963387,0,38.28,8.4,0,0,0,0,7.80599608667823,38.1,2.77,5.08,0.18,6,0,0,1,0,0,0,1,0,0,0,0,0
"533","Cirsium_brachycephalum",-0.161343150408763,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,7.85455581706086,38.8,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0
"534","Cirsium_canum",-0.161343150408763,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,0,NA,NA,NA,4,0,0.5,0,1,0,0,0,0.5,1,0.559615787935423,1,20,4,0,0,0,0,7.56928278516162,38.53,2,1,0.05,3,0,0,1,0,0,0,1,0,0,0,0,0
"535","Cirsium_eriophorum",0.000999500333083423,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,9.26274305076923,13.35,183,3,0,0.5,0,1,0,0,0,0,1,1.90359895098359,1,15,3.67,0,0,0,0,8.04572609181997,39.44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"536","Cirsium_heterophyllum",0.000999500333083423,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,0,NA,NA,NA,2,NA,0.5,NA,NA,NA,NA,0,0.5,1,NA,1,20,4,0,0,0,0,7.52542971034986,38.14,3.5,3.38,0.1,5,0,0,1,0,0,0,1,0,0,0,0,0
"537","Cirsium_oleraceum",0.0962188577405429,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.38,0,8.04149336962562,30.08,142.83,5,0,0.5,0,1,0,0,0,0.5,1,0.741937344729377,1,20,4,0,0,0,0,7.60455577803998,38.59,3.33,1,0.09,4,0,0,1,0,0,0,1,0,0,0,0,0
"538","Cirsium_palustre",0.470628434014578,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.5,0,NA,18.1,NA,5,0.5,0.5,0,1,0,0,0,0,1,0.451075619360217,1,13.33,3.5,0,0,0,0,7.71261823767048,39.13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"539","Cirsium_pannonicum",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.88,0,NA,NA,NA,2,NA,0.5,NA,NA,NA,NA,0,0.5,1,0.76080582903376,1,20,4,0,0,0,0,7.65403081916703,38.5,4,3.5,0.13,5,0,0,1,0,0,0,1,0,0,0,0,0
"540","Cirsium_rivulare",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,0,NA,NA,NA,2,0,0.5,0,1,0,0,0,0.5,1,0.792992515529661,1,20,4,0,0,0,0,7.63781281356218,38.12,2.67,1,0.09,4,0,0,1,0,0,0,1,0,0,0,0,0
"541","Cirsium_vulgare",0.140631129739745,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.75,0,9.30887262804043,15.7,140.72,4,0,0.5,0,1,0,0,0,0,1,0.912282710476616,1,10,3,0,0,0,0,8.47607323584333,38.85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"542","Cladium_mariscus",0.33718626735487,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.63,0,NA,7.02,395.48,2,0.5,0.5,0,0,1,0,0,0.75,1,0.810930216216329,1,20,4,0,0,0,0,6.23495959467009,36.93,4,2.67,0.09,4,0,0,1,0,0,0,0,0,0,1,0,0
"543","Claytonia_sibirica",-1.46533756846034,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,0,NA,31.98,NA,2,NA,0.75,NA,NA,NA,NA,0,NA,1,-0.105360515657826,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"544","Cleistogenes_serotina",-0.796287939479459,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"545","Clematis_integrifolia",-0.841647188878389,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,7.61446013747415,20.07,NA,2,NA,0.75,NA,NA,NA,NA,0,NA,0,NA,1,20,4,0,0,0,0,NA,NA,4,1,0.13,4,0,0,1,1,0,0,0,0,0,0,0,0
"546","Clematis_recta",0.140631129739745,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.88,0,NA,NA,NA,2,0,0.75,1,1,0,0,0,0.5,0,2.30258509299405,0,20,4,0,0,0,0,NA,NA,4,2.67,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"547","Clematis_vitalba",2.14018380363522,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.75,0,8.63639743889471,24.29,238,4,0,0.5,1,1,0,0,0,0,0,0.963174317773005,NA,0,0,0,0,0,0,9.87247561500472,43.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"548","Clinopodium_vulgare",-0.796287939479459,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.75,0,6.96129604591017,23.6,258,2,0.5,0.75,0,1,0,0,0,0.5,1,-0.82098055206983,0,17.5,3.86,0,0,0,0,6.71601349080746,40.25,3,3.5,0.13,5,0,0,1,1,0,0,0,0,0,0,0,0
"549","Cnidium_dubium",-0.429245636773568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,0,7.69376874638034,23.2,235.44,3,0,0.5,1,1,0,0,0,0.25,0,-0.0512932943875506,1,34.33,8.79,0,0,0,0,7.9975017152044,37.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"550","Coeloglossum_viride",-1.70925824771631,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.75,0,6.04500531403601,21.75,151,2,0,0.5,0,1,0,0,0,0,0,NA,0,9.17,3.18,0,0.5,0,0,8.9171980863217,43.33,1,1,0.01,3,0,0,1,0,0,0,0,1,0,0,0,0
"551","Colchicum_autumnale",-1.38230233985035,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.75,0,8.59619843803619,21.91,130.49,3,0,0.75,1,1,0,0,0,0.5,1,1.83418018511201,1,5,11.67,0,0,0,0,8.67136729954048,46.71,1.5,2.36,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"552","Coleanthus_subtilis",-2.79688141480883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,NA,0,NA,NA,NA,4,0,NA,0,0,1,0,0,0,0,-3.2188758248682,0,5,1,0,0,0,0,7.71783624579937,46.69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"553","Collomia_grandiflora",NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,0,0.43,1,0,0,0,0,0,0,1.27536280041261,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"554","Colutea_arborescens",1.09894556645823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.88,0,7.29080434780597,14.85,237.03,4,0,0.9,0,1,0,0,0,0,0,2.92584614608982,NA,10,10,0,0,0,1,7.05330046611302,37.94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"555","Comarum_palustre",-0.509160344446929,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.25,0,7.57263157757505,19.02,264.86,2,0,0.5,1,1,0,0,0,0.5,1,-0.798507696217772,1,20,4,0,0,0,0,7.00796253939916,40.94,4,1,0.13,4,0,0,1,1,0,0,0,0,0,0,0,0
"556","Conioselinum_tataricum",-0.221894331913778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,0.75,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"557","Conium_maculatum",0.693647055601596,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.75,0,10.9044837047243,24.02,213.55,4,0,0.75,0,1,0,0,0,0,0,0.858661619037519,1,10,3,0,0,0,0,7.79208051484924,37.72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
